time,Fx,Fy,max_d,max_f_nu
0,0,0,0,0
5e-08,0.049742586342382,0.133880438938,0,0
1e-07,0.2107029169319,0.56727941945707,0,0
1.5e-07,0.4857474678534,1.3084117374232,0,0
2e-07,0.82586345738682,2.2260687317432,0,0
2.5e-07,1.1762556826411,3.1734481052121,0,0
3e-07,1.5091732522211,4.0762792156415,0,0
3.5e-07,1.8271082895019,4.9412545001712,0,0
4e-07,2.1454430668569,5.8092345996895,0,0
4.5e-07,2.4742532343327,6.7063543179818,0,0
5e-07,2.8121507835075,7.6277522268328,0,0
5.5e-07,3.1515921028684,8.5522796147903,0,0
6e-07,3.4869986298229,9.4646781740982,0,0
6.5e-07,3.8183081343897,10.365165954553,0,0
7e-07,4.1488807772457,11.263525342237,0,0
7.5e-07,4.4814719322904,12.167862303716,0,0
8e-07,4.8161582524925,13.078728076036,0,0
8.5e-07,5.1511794999056,13.991319854792,0,0
9e-07,5.485005883477,14.90117758676,0,0
9.5e-07,5.817544183147,15.807633143397,0,0
1e-06,6.1497912099992,16.713036694238,0,0
1.05e-06,6.4827165092905,17.619823118734,0,0
1.1e-06,6.8165140334785,18.52850376811,0,0
1.15e-06,7.1506953292787,19.437886481209,0,0
1.2e-06,7.484676149744,20.346602730303,0,0
1.25e-06,7.8182360858972,21.25427720332,0,0
1.3e-06,8.1515396189215,22.161513257053,0,0
1.35e-06,8.4848576712455,23.069092362608,0,0
1.4e-06,8.818315974987,23.977287853474,0,0
1.45e-06,9.1518601736522,24.88580768726,0,0
1.5e-06,9.4853857650955,25.794207950473,0,0
1.55e-06,9.8188637152288,26.702292689965,0,0
1.6e-06,10.152353288226,27.610184907563,0,0
1.65e-06,10.48592439876,28.518120529796,0,0
1.7e-06,10.819582909949,29.426222369305,0,0
1.75e-06,11.153264118955,30.334442259664,0,0
1.8e-06,11.486885713304,31.242661541982,0,0
1.85e-06,11.820405613184,32.150814824887,0,0
1.9e-06,12.153840682863,33.058927159382,0,0
1.95e-06,12.487243809526,33.967061394631,0,0
2e-06,12.820667406035,34.8752477393,0,0
2.05e-06,13.154141148071,35.783460182944,0,0
2.1e-06,13.487671374542,36.691646477794,0,0
2.15e-06,13.821251703252,37.599772737397,0,0
2.2e-06,14.154871740239,38.507843474956,0,0
2.25e-06,14.488519402397,39.415889111617,0,0
2.3e-06,14.822180753148,40.323940775595,0,0
2.35e-06,15.155842223481,41.232015502997,0,0
2.4e-06,15.489495386912,42.140118988854,0,0
2.45e-06,15.823140312313,43.048256757283,0,0
2.5e-06,16.15678391829,43.956441074518,0,0
2.55e-06,16.49043362065,44.864688725691,0,0
2.6e-06,16.824090021051,45.77301388778,0,0
2.65e-06,17.157742705626,46.681422971401,0,0
2.7e-06,17.491370759877,47.589914483094,0,0
2.75e-06,17.824946717419,48.49848194238,0,0
2.8e-06,18.158441369248,49.407116210937,0,0
2.85e-06,18.491827470119,50.315805590085,0,0
2.9e-06,18.825081807919,51.22453489181,0,0
2.95e-06,19.158186132807,52.133285691802,0,0
3e-06,19.491127641064,53.042038758129,0,0
3.05e-06,19.823899400052,53.950777758555,0,0
3.1e-06,20.156500800843,54.859492456697,0,0
3.15e-06,20.488938044089,55.768180140108,0,0
3.2e-06,20.821224672499,56.676845206566,0,0
3.25e-06,21.153382071032,57.585497658878,0,0
3.3e-06,21.485439657604,58.494151319061,0,0
3.35e-06,21.817434355585,59.402822164401,0,0
3.4e-06,22.149409040163,60.311526824647,0,0
3.45e-06,22.481409981341,61.220281214088,0,0
3.5e-06,22.813483694913,62.129099394078,0,0
3.55e-06,23.145673847993,63.037992828529,0,0
3.6e-06,23.478018837572,63.946970095393,0,0
3.65e-06,23.810550407622,64.856036936254,0,0
3.7e-06,24.143293328807,65.7651964212,0,0
3.75e-06,24.476265877796,66.674449052324,0,0
3.8e-06,24.809480706383,67.583792771195,0,0
3.85e-06,25.142945698567,68.493222957882,0,0
3.9e-06,25.476664540376,69.402732536223,0,0
3.95e-06,25.810636912838,70.312312240587,0,0
4e-06,26.144858398863,71.221951016293,0,0
4.05e-06,26.479320314899,72.131636477091,0,0
4.1e-06,26.81400970467,73.041355345561,0,0
4.15e-06,27.148909664085,73.951093835497,0,0
4.2e-06,27.484000036382,74.860837969981,0,0
4.25e-06,27.819258379018,75.770573848521,0,0
4.3e-06,28.154661012028,76.680287881607,0,0
4.35e-06,28.490183942226,77.589967008002,0,0
4.4e-06,28.825803516076,78.499598903261,0,0
