time,Fx_left_arc,Fx_left_platen_right,Fy,external_work,fracture_energy,impactor_disp,kinetic_energy,max_d,strain_energy
0,0,0,0,0,0,0,0,0,0
1e-06,2.034024156069,9.3297483516675e-14,-5.4259537602615e-14,0.00011503489369387,0,0.0002467198171342,1.379006807657e-05,0,0.00032866139824622
2e-06,12.06832699668,-1.2627637356501e-12,-4.0104875620283e-14,0.0030884664626893,0,0.00098663578586422,0.00038049117568693,0,0.0077542382889159
3e-06,29.185088248728,-7.6029725892624e-13,-2.0760170908854e-13,0.015415392274995,0,0.00221901769846,0.0020372989200188,0,0.035692543060452
4e-06,47.896399391932,4.923716450216e-12,-3.7745765288648e-13,0.046337469350282,0,0.0039426493427611,0.0060013308087224,0,0.10317028116435
5e-06,72.715683407978,-2.8780455963159e-12,-1.2833560198233e-12,0.1076079343937,0,0.0061558297024311,0.013469927674068,0,0.23417392482633
6e-06,100.16798585563,1.0268942342897e-11,3.2461358148359e-12,0.21328421506032,0,0.0088563746356556,0.025804191077209,0.00079981779890974,0.45723634941854
7e-06,131.65510147372,1.0081495272494e-11,-5.2089156098448e-12,0.37955536586751,0,0.012041619030626,0.04446660146587,0.0051272120667494,0.80506382557137
8e-06,166.22938231227,1.5642284142945e-11,1.071979734201e-11,0.62456590320164,0,0.015708419435684,0.071033466581516,0.012274590812249,1.3141801507444
9e-06,204.31434297214,-1.8760787517994e-11,-1.8268950399791e-11,0.96823379341594,0,0.019853157161528,0.10717956903142,0.022656745861224,2.0245214725052
1e-05,245.71915358347,3.8667100089058e-11,1.8117967338632e-11,1.4320556447104,0,0.024471741852423,0.15466045072967,0.037706052575969,2.9789498554433
1.1e-05,290.37086137892,-5.4838323202268e-11,6.0393224461916e-12,2.0389235532874,0,0.029559615522887,0.21531116779973,0.057399189299345,4.2229317810692
1.2e-05,337.83807594123,1.137052403447e-12,-7.8511191800503e-12,2.8128876331663,0,0.035111757055874,0.29103971712183,0.081994798826648,5.8038638905379
1.3e-05,387.46700134661,3.4946036126332e-11,-3.6235934677216e-12,3.778803712152,0,0.041122687158009,0.38378061152175,0.11203158530291,7.7696274016889
1.4e-05,445.2137995819,6.312405700433e-11,-1.2566238675809e-25,6.3288358684453,0,0.04758647376699,1.9555945118511,0.14748229527701,10.166413768347
1.5e-05,505.48490808584,1.0307587765089e-10,-6.5633227314388e-28,9.3476271939165,0,0.054496737905816,2.4954235533896,0.18802711833495,13.048175355857
1.6e-05,567.59741005941,-1.7009211182603e-11,2.1517601139532e-25,12.897201622704,0,0.061846659978068,3.1307661519811,0.23376125084445,16.459742904813
1.7e-05,631.41843199075,-9.6509418222321e-11,2.3739033448635e-25,17.038568858155,0,0.069628986498028,3.8708381953156,0.28352661594939,20.44608687086
1.8e-05,672.46535977583,-1.6606983443192e-11,-2.4157289784717e-11,19.347463881798,0,0.077836037248993,1.1836671994698,0.33649333387238,25.064198214922
1.9e-05,754.46469616957,-1.6424169559459e-10,4.0389678347316e-27,24.981338359103,0,0.086459712862719,5.7161753743916,0.32571671995568,30.443172508852
2e-05,830.40575363014,3.3880709649786e-11,2.6263388345342e-25,31.347602585608,0,0.095491502812526,6.9388132768818,0.3212185992928,36.581694104492
2.1e-05,907.93740659546,3.5636691949387e-11,1.3522969181661e-25,38.495572327853,0,0.10492249381215,8.3592442515819,0.32827173552091,43.503480648999
2.2e-05,987.01360321339,-1.5402618901775e-10,-3.0405854730839e-25,46.474329953205,0,0.11474337861211,9.9970854745574,0.32755265216207,51.245183291234
2.3e-05,1049.8079382339,-2.5143037411753e-11,3.3755673678769e-25,55.452381905831,0,0.12494446518477,11.828086774384,0.31603590254272,59.84378777413
2.4e-05,1143.9847347049,1.5486495547163e-10,2.2820168266233e-25,65.328014226172,0,0.13551568628929,14.060883576189,0.29251548299959,69.451207505314
2.5e-05,1236.903233905,3.3159982835329e-10,-9.1886518240143e-26,76.150036654341,0,0.14644660940673,16.678055132806,0.26878775793195,80.084740407839
2.6e-05,1329.9454382383,1.751934984131e-10,-1.2116903504195e-27,87.95100202073,0,0.15772644703566,19.709898057675,0.24737734762744,91.700273153945
2.7e-05,1405.5556150473,3.9845789192155e-11,-1.609932578924e-24,100.86648071197,0,0.16934406733817,23.116946083918,0.22708834274057,104.31103398237
2.8e-05,1513.2010959866,3.0082587852419e-11,1.429794613495e-25,114.78685846489,0,0.18128800512566,27.158445657791,0.20097036539799,118.03127137981
2.9e-05,1620.0993406185,-2.5521761939768e-10,7.0681937107803e-27,129.74248451731,0,0.19354647317351,31.839723514056,0.1677196529707,132.9375241418
3e-05,1718.8947767008,-1.4076041318446e-10,3.4331226595218e-27,145.72656160657,0,0.20610737385376,37.180666413776,0.14475455218005,148.78454422856
3.1e-05,1797.9688852812,-2.1237740666877e-10,-1.9568799159275e-25,162.81044633203,0,0.21895831107393,43.105559839073,0.13415616183864,165.50557229405
3.2e-05,1875.5327240441,5.9244350903986e-11,8.7140731034334e-26,181.08100836705,0,0.2320866025105,49.75253479729,0.12662277956556,182.88014093167
3.3e-05,2008.5137236173,1.4052069079996e-10,6.2604001438339e-27,199.89322397929,0,0.24547929212481,57.561353933403,0.12242901217304,200.23427474677
3.4e-05,2099.7885419956,6.2219670121368e-12,5.0890994717618e-26,219.33670855113,0,0.25912316294914,66.231341183027,0.11713057743272,217.13616014958
3.5e-05,2124.0343040497,-2.891870311337e-11,-6.7046866056544e-26,239.60048682037,0,0.27300475013023,75.680511726866,0.14415832535414,233.29042369554
3.6e-05,2168.4234435418,9.6125934165329e-11,-9.3098208590563e-26,260.04470740779,0,0.28711035421746,86.276938741985,0.19817511401689,247.86114283524
3.7e-05,2164.1540968144,-1.2735738752607e-10,-6.4623485355705e-26,280.60302235001,0,0.30142605468261,97.420188982092,0.25725669944477,260.82830737417
3.8e-05,2128.3574772755,-2.6382030577576e-10,3.4331226595218e-25,301.37727180013,0,0.31593772365766,108.59454152255,0.31711187140795,273.23352807061
3.9e-05,2119.5434502533,-2.067562803527e-10,-4.6448130099413e-26,322.19935195355,0,0.33063103987735,119.6294755431,0.3721881204264,285.54096143843
4e-05,2111.2369342475,-7.3736915210468e-11,-5.2910478634984e-26,343.11424961721,0,0.34549150281253,130.35525292498,0.42360248623593,297.6479994454
4.1e-05,2113.602329352,3.827821644001e-10,-5.0083201150672e-26,364.05185110152,0,0.36050444698039,141.20700084324,0.47383997157132,309.18912456785
4.2e-05,2096.5230514123,4.1720298820456e-10,7.2701421025168e-27,384.98476553729,0,0.37565505641757,152.19349523385,0.52076300022444,319.99488611269
4.3e-05,2031.7266428363,5.6901325913934e-10,-2.5849394142282e-26,406.12049815591,0,0.39092837930173,162.87460984156,0.56224209595548,330.61277020314
4.4e-05,2048.3817055542,5.1201549168683e-10,3.069615554396e-26,427.16837448794,0,0.40630934270714,173.66587065298,0.59890666387571,340.66625456189
4.5e-05,2040.6384272621,4.3830045571381e-10,-3.7239283436225e-25,448.15674455068,0,0.42178276747988,184.30598799087,0.63116648854314,348.90313249933
4.51e-05,2047.4038899912,-8.9918832958608e-10,-1.5943811257911e-10,449.13709351852,0,0.42333460813152,47.605894829634,0.65884367051328,338.44214344548
4.52e-05,2035.5355751588,-1.0303406488753e-09,-4.6448130099413e-26,451.10550390615,0,0.42488720543962,191.61304399021,0.66142139222344,339.50917230742
4.53e-05,2018.0134209112,5.4921976368064e-10,-2.4688190889797e-25,453.09418280451,0,0.42644054408068,192.7963866079,0.66402615034976,340.7982497943
4.54e-05,1992.0063669848,4.7740088795818e-11,-2.1002632740604e-25,455.10807397696,0,0.42799460872387,193.92832722874,0.66668606655654,342.07545027698
4.55e-05,1940.573553171,-1.5510753513836e-11,-1.2520800287668e-25,457.15183046537,0,0.42954938403121,194.98205740067,0.66938012798198,343.24492511825
4.56e-05,1905.101491188,-6.6317114973298e-10,6.0584517520974e-28,459.21281581209,0,0.43110485465768,195.97584827249,0.67209494671052,344.31533105749
4.57e-05,1869.2300886886,-6.8890341707278e-10,5.5737756119296e-26,461.28858787958,0,0.43266100525142,196.89375825562,0.67485211681914,345.26474438578
4.58e-05,1836.5248194458,3.1638121940209e-10,-1.9992890781921e-26,463.37359798815,0,0.43421782045386,197.74030119922,0.6776257659082,346.12105830901
